"run_id","det_tag","cell_id","status","include","LRinclude","p","r","q_tag","qY","qK","qE","model_class","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","stability_margin","unit_root_count","unstable_count","expected_unit_roots","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end"
1772630502,"SR_none__LR_trend","p01_sym_r0_none_trend","computed","none","trend",1,0,"sym",1,1,1,"VAR_diff_r0",453.025192939489,63,57,9,0,0,6,15,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.050385878978,-845.40461686146,-864.140395742379,-864.343068805807,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_sym_r1_none_trend","computed","none","trend",1,1,"sym",1,1,1,"VECM_ranked_qrestricted",473.471137915521,63,57,9,6,0,6,21,0.975592657629619,0.975592657629619,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-904.942275831041,-862.038199206516,-888.268289639802,-878.542275831041,0.0190589322341063,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_sym_r2_none_trend","computed","none","trend",1,2,"sym",1,1,1,"VECM_ranked_qrestricted",475.81929485924,63,57,9,10,0,6,25,1.0245777445512,1.0245777445512,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-901.638589718481,-850.562308022617,-881.788606157482,-859.703105847513,0.0192234317507141,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_Y_only_r0_none_trend","computed","none","trend",1,0,"Y_only",1,0,0,"VAR_diff_r0",453.025192939489,63,57,3,0,0,6,9,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-888.050385878978,-869.662924468467,-880.904391797019,-884.220598644936,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_Y_only_r1_none_trend","computed","none","trend",1,1,"Y_only",1,0,0,"VECM_ranked_qrestricted",458.272597752745,63,57,3,6,0,6,15,1.04405753420774,1.04405753420774,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-886.545195505491,-855.899426487972,-874.635205368891,-874.83787843232,-0.0442210302818558,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_Y_only_r2_none_trend","computed","none","trend",1,2,"Y_only",1,0,0,"VECM_ranked_qrestricted",459.84450812966,63,57,3,10,0,6,19,1.00607323605496,1.00607323605496,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-881.68901625932,-842.871042170463,-866.603028752961,-861.148475718779,-0.0310799753454882,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_K_only_r0_none_trend","computed","none","trend",1,0,"K_only",0,1,0,"VAR_diff_r0",453.025192939489,63,57,3,0,0,6,9,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-888.050385878978,-869.662924468467,-880.904391797019,-884.220598644936,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_K_only_r1_none_trend","computed","none","trend",1,1,"K_only",0,1,0,"VECM_ranked_qrestricted",453.989804307785,63,57,3,6,0,6,15,0.890392649568604,0.890392649568604,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-877.97960861557,-847.333839598052,-866.069618478971,-866.272291542399,0.0265625968681398,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_K_only_r2_none_trend","computed","none","trend",1,2,"K_only",0,1,0,"VECM_ranked_qrestricted",457.113004396991,63,57,3,10,0,6,19,0.899962817743667,0.899962817743667,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.226008793982,-837.408034705126,-861.140021287623,-855.685468253442,0.011151646932517,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_E_only_r0_none_trend","computed","none","trend",1,0,"E_only",0,0,1,"VAR_diff_r0",453.025192939489,63,57,3,0,0,6,9,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-888.050385878978,-869.662924468467,-880.904391797019,-884.220598644936,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_E_only_r1_none_trend","computed","none","trend",1,1,"E_only",0,0,1,"VECM_ranked_qrestricted",452.194191022435,63,57,3,6,0,6,15,0.812505551758679,0.812505551758679,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-874.388382044869,-843.742613027351,-862.47839190827,-862.681064971699,-0.0445686046952165,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_E_only_r2_none_trend","computed","none","trend",1,2,"E_only",0,0,1,"VECM_ranked_qrestricted",453.679788956616,63,57,3,10,0,6,19,0.837444396913707,0.837444396913707,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-869.359577913232,-830.541603824376,-854.273590406873,-848.819037372692,-0.0597851125701243,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_Y_short_r0_none_trend","computed","none","trend",1,0,"Y_short",1,1,1,"VAR_diff_r0",453.025192939489,63,57,9,0,0,6,15,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.050385878978,-845.40461686146,-864.140395742379,-864.343068805807,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_Y_short_r1_none_trend","computed","none","trend",1,1,"Y_short",1,1,1,"VECM_ranked_qrestricted",473.471137915521,63,57,9,6,0,6,21,0.975592657629619,0.975592657629619,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-904.942275831041,-862.038199206516,-888.268289639802,-878.542275831041,0.0190589322341063,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_Y_short_r2_none_trend","computed","none","trend",1,2,"Y_short",1,1,1,"VECM_ranked_qrestricted",475.81929485924,63,57,9,10,0,6,25,1.0245777445512,1.0245777445512,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-901.638589718481,-850.562308022617,-881.788606157482,-859.703105847513,0.0192234317507141,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_K_short_r0_none_trend","computed","none","trend",1,0,"K_short",1,1,1,"VAR_diff_r0",453.025192939489,63,57,9,0,0,6,15,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.050385878978,-845.40461686146,-864.140395742379,-864.343068805807,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_K_short_r1_none_trend","computed","none","trend",1,1,"K_short",1,1,1,"VECM_ranked_qrestricted",473.471137915521,63,57,9,6,0,6,21,0.975592657629619,0.975592657629619,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-904.942275831041,-862.038199206516,-888.268289639802,-878.542275831041,0.0190589322341063,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_K_short_r2_none_trend","computed","none","trend",1,2,"K_short",1,1,1,"VECM_ranked_qrestricted",475.81929485924,63,57,9,10,0,6,25,1.0245777445512,1.0245777445512,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-901.638589718481,-850.562308022617,-881.788606157482,-859.703105847513,0.0192234317507141,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_E_short_r0_none_trend","computed","none","trend",1,0,"E_short",1,1,1,"VAR_diff_r0",453.025192939489,63,57,9,0,0,6,15,1.58625325469279,1.58625325469279,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-876.050385878978,-845.40461686146,-864.140395742379,-864.343068805807,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_E_short_r1_none_trend","computed","none","trend",1,1,"E_short",1,1,1,"VECM_ranked_qrestricted",473.471137915521,63,57,9,6,0,6,21,0.975592657629619,0.975592657629619,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-904.942275831041,-862.038199206516,-888.268289639802,-878.542275831041,0.0190589322341063,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p01_E_short_r2_none_trend","computed","none","trend",1,2,"E_short",1,1,1,"VECM_ranked_qrestricted",475.81929485924,63,57,9,10,0,6,25,1.0245777445512,1.0245777445512,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-901.638589718481,-850.562308022617,-881.788606157482,-859.703105847513,0.0192234317507141,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_sym_r0_none_trend","computed","none","trend",2,0,"sym",2,2,2,"VAR_diff_r0",461.611166570428,62,57,18,0,0,6,24,1.41602656785874,1.41602656785874,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-875.222333140857,-826.189102712827,-856.166348922298,-837.722333140857,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_sym_r1_none_trend","computed","none","trend",2,1,"sym",2,2,2,"VECM_ranked_qrestricted",474.744846635194,62,57,18,6,0,6,30,1.04645198020962,1.04645198020962,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-889.489693270388,-828.198155235351,-865.669712997189,-817.951231731926,-0.0180838880577185,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_sym_r2_none_trend","computed","none","trend",2,2,"sym",2,2,2,"VECM_ranked_qrestricted",479.975866625782,62,57,18,10,0,6,34,0.946151904345101,0.946151904345101,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-891.951733251565,-822.48799014519,-864.955755608607,-783.769915069747,0.160088307472837,2,0,1,1,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_Y_only_r0_none_trend","computed","none","trend",2,0,"Y_only",2,0,0,"VAR_diff_r0",461.611166570428,62,57,6,0,0,6,12,1.41602656785874,1.41602656785874,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-899.222333140857,-874.705717926842,-889.694341031577,-892.131424049947,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_Y_only_r1_none_trend","computed","none","trend",2,1,"Y_only",2,0,0,"VECM_ranked_qrestricted",455.762617242614,62,57,6,6,0,6,18,1.1403737191598,1.1403737191598,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-875.525234485228,-838.750311664206,-861.233246321309,-857.525234485228,-0.0649835510364036,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_Y_only_r2_none_trend","computed","none","trend",2,2,"Y_only",2,0,0,"VECM_ranked_qrestricted",456.230789220511,62,57,6,10,0,6,22,1.14630632756447,1.14630632756447,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-868.461578441022,-823.514450548661,-850.993592907343,-838.696872558669,-0.0161937929740199,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_K_only_r0_none_trend","computed","none","trend",2,0,"K_only",0,2,0,"VAR_diff_r0",461.611166570428,62,57,6,0,0,6,12,1.41602656785874,1.41602656785874,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-899.222333140857,-874.705717926842,-889.694341031577,-892.131424049947,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_K_only_r1_none_trend","computed","none","trend",2,1,"K_only",0,2,0,"VECM_ranked_qrestricted",445.833072686431,62,57,6,6,0,6,18,0.922815293100861,0.922815293100861,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-855.666145372862,-818.89122255184,-841.374157208943,-837.666145372862,0.0267329091785482,2,0,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_K_only_r2_none_trend","computed","none","trend",2,2,"K_only",0,2,0,"VECM_ranked_qrestricted",447.059758625935,62,57,6,10,0,6,22,0.936297678215507,0.936297678215507,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-850.119517251871,-805.172389359511,-832.651531718192,-820.354811369518,-0.0243640637681093,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_E_only_r0_none_trend","computed","none","trend",2,0,"E_only",0,0,2,"VAR_diff_r0",461.611166570428,62,57,6,0,0,6,12,1.41602656785874,1.41602656785874,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-899.222333140857,-874.705717926842,-889.694341031577,-892.131424049947,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_E_only_r1_none_trend","computed","none","trend",2,1,"E_only",0,0,2,"VECM_ranked_qrestricted",447.867566667768,62,57,6,6,0,6,18,0.785248768423816,0.785248768423816,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-859.735133335537,-822.960210514515,-845.443145171618,-841.735133335537,-0.043450244264482,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_E_only_r2_none_trend","computed","none","trend",2,2,"E_only",0,0,2,"VECM_ranked_qrestricted",452.90658172087,62,57,6,10,0,6,22,0.80246543004683,0.80246543004683,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-861.813163441739,-816.866035549379,-844.345177908061,-832.048457559387,-0.0565106693578077,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_Y_short_r0_none_trend","computed","none","trend",2,0,"Y_short",1,2,2,"VAR_diff_r0",461.611166570428,62,57,15,0,0,6,21,1.41602656785874,1.41602656785874,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-881.222333140857,-838.318256516331,-864.548346949618,-854.822333140857,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_Y_short_r1_none_trend","computed","none","trend",2,1,"Y_short",1,2,2,"VECM_ranked_qrestricted",473.457577548342,62,57,15,6,0,6,27,1.05126298869625,1.05126298869625,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-892.915155096684,-837.752770865151,-871.477172850805,-840.777224062201,-0.0287565645477823,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_Y_short_r2_none_trend","computed","none","trend",2,2,"Y_short",1,2,2,"VECM_ranked_qrestricted",479.649946684056,62,57,15,10,0,6,31,0.940588563523583,0.940588563523583,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-897.299893368112,-833.965304065241,-872.685913752474,-817.939893368112,0.172206802461455,2,0,1,1,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_K_short_r0_none_trend","computed","none","trend",2,0,"K_short",2,1,2,"VAR_diff_r0",461.611166570428,62,57,15,0,0,6,21,1.41602656785874,1.41602656785874,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-881.222333140857,-838.318256516331,-864.548346949618,-854.822333140857,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_K_short_r1_none_trend","computed","none","trend",2,1,"K_short",2,1,2,"VECM_ranked_qrestricted",470.487401899195,62,57,15,6,0,6,27,0.99932973329495,0.99932973329495,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-886.97480379839,-831.812419566857,-865.536821552511,-834.836872763907,-0.0139476985953968,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_K_short_r2_none_trend","computed","none","trend",2,2,"K_short",2,1,2,"VECM_ranked_qrestricted",475.767391276777,62,57,15,10,0,6,31,0.897461461847936,0.897461461847936,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-889.534782553555,-826.200193250684,-864.920802937916,-810.174782553555,-0.00920477537332109,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_E_short_r0_none_trend","computed","none","trend",2,0,"E_short",2,2,1,"VAR_diff_r0",461.611166570428,62,57,15,0,0,6,21,1.41602656785874,1.41602656785874,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-881.222333140857,-838.318256516331,-864.548346949618,-854.822333140857,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_E_short_r1_none_trend","computed","none","trend",2,1,"E_short",2,2,1,"VECM_ranked_qrestricted",473.917683006176,62,57,15,6,0,6,27,1.04389210832716,1.04389210832716,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-893.835366012352,-838.672981780819,-872.397383766474,-841.697434977869,-0.0193272999021015,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p02_E_short_r2_none_trend","computed","none","trend",2,2,"E_short",2,2,1,"VECM_ranked_qrestricted",477.151443567832,62,57,15,10,0,6,31,0.976307190240092,0.976307190240092,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-892.302887135665,-828.968297832794,-867.688907520026,-812.942887135665,0.0113122768257572,1,0,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p03_sym_r0_none_trend","computed","none","trend",3,0,"sym",3,3,3,"VAR_diff_r0",474.863901377384,61,57,27,0,0,6,33,1.17079350195798,1.17079350195798,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-883.727802754767,-816.307110916227,-857.525824454249,-786.162585363463,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p03_sym_r1_none_trend","computed","none","trend",3,1,"sym",3,3,3,"VECM_ranked_qrestricted",482.447527465517,61,57,27,6,0,6,39,1.16341103903177,1.16341103903177,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-886.895054931034,-807.216055485486,-855.929080575876,-703.365643166328,-0.0494890953794538,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p03_sym_r2_none_trend","computed","none","trend",3,2,"sym",3,3,3,"VECM_ranked_qrestricted",488.326219338955,61,57,27,10,0,6,43,1.00562809501544,1.00562809501544,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-890.652438677911,-802.801234161025,-856.510466952993,-599.575515600988,-0.0117642355174392,1,1,1,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p03_Y_only_r0_none_trend","computed","none","trend",3,0,"Y_only",3,0,0,"VAR_diff_r0",474.863901377384,61,57,9,0,0,6,15,1.17079350195798,1.17079350195798,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-919.727802754767,-889.082033737249,-907.817812618168,-908.020485681597,NA,NA,NA,3,NA,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p03_Y_only_r1_none_trend","computed","none","trend",3,1,"Y_only",3,0,0,"VECM_ranked_qrestricted",457.15042496842,61,57,9,6,0,6,21,1.06675493680931,1.06675493680931,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-872.30084993684,-829.396773312315,-855.626863745601,-845.90084993684,-0.0543730024771163,2,1,2,0,NA,NA,"shaikh_window",1947,2011
1772630502,"SR_none__LR_trend","p03_Y_only_r2_none_trend","computed","none","trend",3,2,"Y_only",3,0,0,"VECM_ranked_qrestricted",458.90313454482,61,57,9,10,0,6,25,1.0473280006091,1.0473280006091,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-867.806269089639,-816.729987393776,-847.956285528641,-825.870785218672,-0.0297216609839084,1,1,1,0,NA,NA,"shaikh_window",1947,2011
